 TIME                                    TempTop                                  TempBottom                               Node1                                    Node2                                    Node3                                    Node4                                    Node5                                    Node6                                    Node7                                    Node8                                    Node9                                    Node10                                  
  +6.8549999999999997E+01   +6.2776110667542454E+01   +6.2202686906837862E+01   +6.2776110667542454E+01   +6.2776109230559918E+01   +6.2776109230559918E+01   +6.2739065841297283E+01   +6.2628995943600216E+01   +6.2452047387361844E+01   +6.2202686906837862E+01   +6.1883650782093383E+01   +6.1487617909304760E+01   +6.0850535674346830E+01
  +6.8599999999999994E+01   +6.2761873440733936E+01   +6.2192104893015440E+01   +6.2761873440733936E+01   +6.2761872001880370E+01   +6.2761872001880363E+01   +6.2728318344479959E+01   +6.2618290615314706E+01   +6.2441386651807498E+01   +6.2192104893015440E+01   +6.1873152976343114E+01   +6.1476984156558018E+01   +6.0831302148968412E+01
  +6.8650000000000006E+01   +6.2747617691241487E+01   +6.2181506606471231E+01   +6.2747617691241487E+01   +6.2747616250517474E+01   +6.2747616250517474E+01   +6.2717549413469932E+01   +6.2607569042891832E+01   +6.2430709710564066E+01   +6.2181506606471231E+01   +6.1862638522446169E+01   +6.1466321354649253E+01   +6.0812054154730852E+01
  +6.8700000000000003E+01   +6.2733343425001053E+01   +6.2170892051594095E+01   +6.2733343425001053E+01   +6.2733341982407204E+01   +6.2733341982407211E+01   +6.2706759066906578E+01   +6.2596831223420118E+01   +6.2420016568314438E+01   +6.2170892051594095E+01   +6.1852107407251410E+01   +6.1455629552992491E+01   +6.0792791678310707E+01
  +6.8750000000000000E+01   +6.2719050647952642E+01   +6.2160261232745619E+01   +6.2719050647952642E+01   +6.2719049203489554E+01   +6.2719049203489554E+01   +6.2695947323372003E+01   +6.2586077154032928E+01   +6.2409307229728178E+01   +6.2160261232745619E+01   +6.1841559617732443E+01   +6.1444908800797897E+01   +6.0773514706487212E+01
  +6.8799999999999997E+01   +6.2704739366040194E+01   +6.2149614154260370E+01   +6.2704739366040194E+01   +6.2704737919708478E+01   +6.2704737919708478E+01   +6.2685114201391301E+01   +6.2575306831908222E+01   +6.2398581699461644E+01   +6.2149614154260370E+01   +6.1830995140986914E+01   +6.1434159147072798E+01   +6.0754223226141747E+01
  +6.8849999999999994E+01   +6.2690409585211626E+01   +6.2138950820446148E+01   +6.2690409585211626E+01   +6.2690408137011872E+01   +6.2690408137011872E+01   +6.2674259719432854E+01   +6.2564520254268281E+01   +6.2387839982158035E+01   +6.2138950820446148E+01   +6.1820413964235641E+01   +6.1423380640622682E+01   +6.0734917224257295E+01
  +6.8900000000000006E+01   +6.2676061311418778E+01   +6.2128271235584258E+01   +6.2676061311418778E+01   +6.2676059861351590E+01   +6.2676059861351582E+01   +6.2663383895908538E+01   +6.2553717418379470E+01   +6.2377082082447444E+01   +6.2128271235584258E+01   +6.1809816074821981E+01   +6.1412573330052226E+01   +6.0715596687917923E+01
  +6.8950000000000003E+01   +6.2661694550617369E+01   +6.2117575403929742E+01   +6.2661694550617369E+01   +6.2661693098683337E+01   +6.2661693098683344E+01   +6.2652486749174045E+01   +6.2542898321551988E+01   +6.2366308004946951E+01   +6.2117575403929742E+01   +6.1799201460210973E+01   +6.1401737263766286E+01   +6.0696261604308305E+01
  +6.9000000000000000E+01   +6.2647309308766964E+01   +6.2106863329711636E+01   +6.2647309308766964E+01   +6.2647307854966712E+01   +6.2647307854966705E+01   +6.2641568297529084E+01   +6.2532062961139616E+01   +6.2355517754260688E+01   +6.2106863329711636E+01   +6.1788570107988690E+01   +6.1390872489970889E+01   +6.0676911960713149E+01
  +6.9049999999999997E+01   +6.2632906091377734E+01   +6.2096135391315997E+01   +6.2632906091377734E+01   +6.2632904635812714E+01   +6.2632904635812714E+01   +6.2630628933400452E+01   +6.2521211708722220E+01   +6.2344711709162688E+01   +6.2096135391315997E+01   +6.1777922380044195E+01   +6.1379979431141344E+01   +6.0657548494658300E+01
  +6.9099999999999994E+01   +6.2618850223123054E+01   +6.2085392340759689E+01   +6.2618850223123054E+01   +6.2618848839459346E+01   +6.2618848839459353E+01   +6.2618576241629704E+01   +6.2510345309579215E+01   +6.2333890622070470E+01   +6.2085392340759689E+01   +6.1767259012043255E+01   +6.1369058884062923E+01   +6.0638172692364492E+01
  +6.9150000000000006E+01   +6.2605210137712660E+01   +6.2074634555627782E+01   +6.2605210137712660E+01   +6.2605208766154412E+01   +6.2605208766154412E+01   +6.2605208766154412E+01   +6.2499462486494757E+01   +6.2323054869734435E+01   +6.2074634555627782E+01   +6.1756580365366439E+01   +6.1358111271763349E+01   +6.0618785287978170E+01
  +6.9200000000000003E+01   +6.2591621775395978E+01   +6.2063862039596614E+01   +6.2591621775395978E+01   +6.2591620402184887E+01   +6.2591620402184887E+01   +6.2591620402184887E+01   +6.2488561289567087E+01   +6.2312204452300634E+01   +6.2063862039596614E+01   +6.1745886427635803E+01   +6.1347136643467621E+01   +6.0599386265122277E+01
  +6.9250000000000000E+01   +6.2578017050373141E+01   +6.2053074796309694E+01   +6.2578017050373141E+01   +6.2578015675509732E+01   +6.2578015675509732E+01   +6.2578015675509725E+01   +6.2477641424572596E+01   +6.2301339368228348E+01   +6.2053074796309694E+01   +6.1735177186594235E+01   +6.1336135048194073E+01   +6.0579975607528596E+01
  +6.9299999999999997E+01   +6.2564395967901326E+01   +6.2042272829377360E+01   +6.2564395967901326E+01   +6.2564394591386126E+01   +6.2564394591386126E+01   +6.2564394591386119E+01   +6.2466702906614344E+01   +6.2290459615777209E+01   +6.2042272829377360E+01   +6.1724452630104658E+01   +6.1325106534755378E+01   +6.0560553299037153E+01
  +6.9349999999999994E+01   +6.2550758533239446E+01   +6.2031456142377131E+01   +6.2550758533239446E+01   +6.2550757155072986E+01   +6.2550757155072979E+01   +6.2550757155072986E+01   +6.2455745750750609E+01   +6.2279565193240821E+01   +6.2031456142377131E+01   +6.1713712746149312E+01   +6.1314051151759614E+01   +6.0541119323595758E+01
  +6.9400000000000006E+01   +6.2537104751648158E+01   +6.2020624738854018E+01   +6.2537104751648158E+01   +6.2537103371830966E+01   +6.2537103371830966E+01   +6.2537103371830959E+01   +6.2444769971995079E+01   +6.2268656098946565E+01   +6.2020624738854018E+01   +6.1702957522828981E+01   +6.1302968947611241E+01   +6.0521673665259385E+01
  +6.9450000000000003E+01   +6.2523434628389793E+01   +6.2009778622320887E+01   +6.2523434628389793E+01   +6.2523433246922409E+01   +6.2523433246922409E+01   +6.2523433246922409E+01   +6.2433775585317036E+01   +6.2257732331255340E+01   +6.2009778622320887E+01   +6.1692186948362249E+01   +6.1291859970512128E+01   +6.0502216308189695E+01
  +6.9500000000000000E+01   +6.2509748168728414E+01   +6.1998917796258773E+01   +6.2509748168728414E+01   +6.2509746785611370E+01   +6.2509746785611362E+01   +6.2509746785611370E+01   +6.2422762605641609E+01   +6.2246793888561342E+01   +6.1998917796258773E+01   +6.1681401011084745E+01   +6.1280724268462592E+01   +6.0482747236654497E+01
  +6.9549999999999997E+01   +6.2496045377929732E+01   +6.1988042264117233E+01   +6.2496045377929732E+01   +6.2496043993163553E+01   +6.2496043993163546E+01   +6.2496043993163553E+01   +6.2411731047849912E+01   +6.2235840769291862E+01   +6.1988042264117233E+01   +6.1670599699448417E+01   +6.1269561889262377E+01   +6.0463266435027194E+01
  +6.9599999999999994E+01   +6.2482326261261122E+01   +6.1977152029314674E+01   +6.2482326261261122E+01   +6.2482324874846334E+01   +6.2482324874846334E+01   +6.2482324874846341E+01   +6.2400680926779280E+01   +6.2224872971907025E+01   +6.1977152029314674E+01   +6.1659783002020774E+01   +6.1258372880511658E+01   +6.0443773887786278E+01
  +6.9650000000000006E+01   +6.2468590823991576E+01   +6.1966247095238643E+01   +6.2468590823991576E+01   +6.2468589435928727E+01   +6.2468589435928727E+01   +6.2468589435928727E+01   +6.2389612257223462E+01   +6.2213890494899609E+01   +6.1966247095238643E+01   +6.1648950907484199E+01   +6.1247157289612026E+01   +6.0424269579514814E+01
  +6.9700000000000003E+01   +6.2454839071391724E+01   +6.1955327465246199E+01   +6.2454839071391724E+01   +6.2454837681681340E+01   +6.2454837681681340E+01   +6.2454837681681340E+01   +6.2378525053932798E+01   +6.2202893336794773E+01   +6.1955327465246199E+01   +6.1638103404635167E+01   +6.1235915163767515E+01   +6.0404753494899900E+01
  +6.9750000000000000E+01   +6.2441071008733786E+01   +6.1944393142664218E+01   +6.2441071008733786E+01   +6.2441069617376399E+01   +6.2441069617376399E+01   +6.2441069617376399E+01   +6.2367419331614428E+01   +6.2191881496149890E+01   +6.1944393142664218E+01   +6.1627240482383556E+01   +6.1224646549985536E+01   +6.0385225618732164E+01
  +6.9799999999999997E+01   +6.2427286641291573E+01   +6.1933444130789709E+01   +6.2427286641291573E+01   +6.2427285248287724E+01   +6.2427285248287724E+01   +6.2427285248287724E+01   +6.2356295104932506E+01   +6.2180854971554311E+01   +6.1933444130789709E+01   +6.1616362129751934E+01   +6.1213351495077895E+01   +6.0365685935905248E+01
  +6.9849999999999994E+01   +6.2413485974340475E+01   +6.1922480432890104E+01   +6.2413485974340475E+01   +6.2413484579690689E+01   +6.2413484579690689E+01   +6.2413484579690689E+01   +6.2345152388508339E+01   +6.2169813761629136E+01   +6.1922480432890104E+01   +6.1605468335874818E+01   +6.1202030045661743E+01   +6.0346134431415280E+01
  +6.9900000000000006E+01   +6.2399669013157407E+01   +6.1911502052203637E+01   +6.2399669013157407E+01   +6.2399667616862217E+01   +6.2399667616862210E+01   +6.2399667616862217E+01   +6.2333991196920650E+01   +6.2158757865027006E+01   +6.1911502052203637E+01   +6.1594559089998000E+01   +6.1190682248160584E+01   +6.0326571090360375E+01
  +6.9950000000000003E+01   +6.2385835763020829E+01   +6.1900508991939603E+01   +6.2385835763020829E+01   +6.2385834365080761E+01   +6.2385834365080761E+01   +6.2385834365080761E+01   +6.2322811544705701E+01   +6.2147687280431910E+01   +6.1900508991939603E+01   +6.1583634381477793E+01   +6.1179308148805177E+01   +6.0306995897940162E+01
  +7.0000000000000000E+01   +6.2371986229210705E+01   +6.1889501255278688E+01   +6.2371986229210705E+01   +6.2371984829626307E+01   +6.2371984829626307E+01   +6.2371984829626307E+01   +6.2311613446357534E+01   +6.2136602006558945E+01   +6.1889501255278688E+01   +6.1572694199780386E+01   +6.1167907793634548E+01   +6.0287408839455203E+01
  +7.0049999999999997E+01   +6.2358120417008521E+01   +6.1878478845373259E+01   +6.2358120417008521E+01   +6.2358119015780318E+01   +6.2358119015780318E+01   +6.2358119015780318E+01   +6.2300396916328140E+01   +6.2125502042154125E+01   +6.1878478845373259E+01   +6.1561738534481101E+01   +6.1156481228496915E+01   +6.0267809900306553E+01
  +7.0099999999999994E+01   +6.2344238331697213E+01   +6.1867441765347706E+01   +6.2344238331697213E+01   +6.2344236928825744E+01   +6.2344236928825737E+01   +6.2344236928825744E+01   +6.2289161969027646E+01   +6.2114387385994156E+01   +6.1867441765347706E+01   +6.1550767375263739E+01   +6.1145028499050667E+01   +6.0248199065995237E+01
  +7.0150000000000006E+01   +6.2330339978561199E+01   +6.1856390018298704E+01   +6.2330339978561199E+01   +6.2330338574046991E+01   +6.2330338574046991E+01   +6.2330338574046991E+01   +6.2277908618824497E+01   +6.2103258036886260E+01   +6.1856390018298704E+01   +6.1539780711919860E+01   +6.1133549650765268E+01   +6.0228576322121768E+01
  +7.0200000000000003E+01   +6.2316425362886342E+01   +6.1845323607295526E+01   +6.2316425362886342E+01   +6.2316423956729921E+01   +6.2316423956729928E+01   +6.2316423956729928E+01   +6.2266636880045652E+01   +6.2092113993667923E+01   +6.1845323607295526E+01   +6.1528778534348106E+01   +6.1122044728922219E+01   +6.0208941654385626E+01
  +7.0250000000000000E+01   +6.2302494489959919E+01   +6.1834242535380355E+01   +6.2302494489959919E+01   +6.2302493082161838E+01   +6.2302493082161838E+01   +6.2302493082161838E+01   +6.2255346766976785E+01   +6.2080955255206732E+01   +6.1834242535380355E+01   +6.1517760832553549E+01   +6.1110513778616003E+01   +6.0189295048584796E+01
  +7.0299999999999997E+01   +6.2288547365070649E+01   +6.1823146805568570E+01   +6.2288547365070649E+01   +6.2288545955631434E+01   +6.2288545955631434E+01   +6.2288545955631434E+01   +6.2244038293862424E+01   +6.2069781820400152E+01   +6.1823146805568570E+01   +6.1506727596646982E+01   +6.1098956844754994E+01   +6.0169636490615247E+01
  +7.0349999999999994E+01   +6.2274583993508628E+01   +6.1812036420849026E+01   +6.2274583993508628E+01   +6.2274582582428813E+01   +6.2274582582428813E+01   +6.2274582582428813E+01   +6.2232711474906196E+01   +6.2058593688175328E+01   +6.1812036420849026E+01   +6.1495678816844247E+01   +6.1087373972062395E+01   +6.0149965966470461E+01
  +7.0400000000000006E+01   +6.2260604380565347E+01   +6.1800911384184360E+01   +6.2260604380565347E+01   +6.2260602967845465E+01   +6.2260602967845465E+01   +6.2260602967845465E+01   +6.2221366324270946E+01   +6.2047390857488892E+01   +6.1800911384184360E+01   +6.1484614483465592E+01   +6.1075765205077133E+01   +6.0130283462240968E+01
  +7.0450000000000003E+01   +6.2246608531533631E+01   +6.1789771698511288E+01   +6.2246608531533631E+01   +6.2246607117174221E+01   +6.2246607117174221E+01   +6.2246607117174229E+01   +6.2210002856078958E+01   +6.2036173327326750E+01   +6.1789771698511288E+01   +6.1473534586934996E+01   +6.1064130588154832E+01   +6.0110588964113816E+01
  +7.0500000000000000E+01   +6.2232596451707686E+01   +6.1778617366740882E+01   +6.2232596451707686E+01   +6.2232595035709288E+01   +6.2232595035709281E+01   +6.2232595035709281E+01   +6.2198621084412132E+01   +6.2024941096703891E+01   +6.1778617366740882E+01   +6.1462439117779496E+01   +6.1052470165468648E+01   +6.0090882458372135E+01
  +7.0549999999999997E+01   +6.2218568146383035E+01   +6.1767448391758826E+01   +6.2218568146383035E+01   +6.2218566728746168E+01   +6.2218566728746168E+01   +6.2218566728746175E+01   +6.2187221023312169E+01   +6.2013694164664201E+01   +6.1767448391758826E+01   +6.1451328066628555E+01   +6.1040783981010229E+01   +6.0071163931394629E+01
  +7.0599999999999994E+01   +6.2204523620856520E+01   +6.1756264776425752E+01   +6.2204523620856520E+01   +6.2204522201581732E+01   +6.2204522201581732E+01   +6.2204522201581732E+01   +6.2175802686780720E+01   +6.2002432530280259E+01   +6.1756264776425752E+01   +6.1440201424213399E+01   +6.1029072078590595E+01   +6.0051433369655115E+01
  +7.0650000000000006E+01   +6.2190462880426281E+01   +6.1745066523577478E+01   +6.2190462880426281E+01   +6.2190461459514104E+01   +6.2190461459514097E+01   +6.2190461459514104E+01   +6.2164366088779595E+01   +6.1991156192653143E+01   +6.1745066523577478E+01   +6.1429059181366362E+01   +6.1017334501841034E+01   +6.0031690759722061E+01
  +7.0700000000000003E+01   +6.2176385930391746E+01   +6.1733853636025295E+01   +6.2176385930391746E+01   +6.2176384507842712E+01   +6.2176384507842712E+01   +6.2176384507842712E+01   +6.2152911243230918E+01   +6.1979865150912239E+01   +6.1733853636025295E+01   +6.1417901329020253E+01   +6.1005571294214008E+01   +6.0011936088258096E+01
  +7.0750000000000000E+01   +6.2162292776053597E+01   +6.1722626116556263E+01   +6.2162292776053597E+01   +6.2162291351868248E+01   +6.2162291351868248E+01   +6.2162291351868248E+01   +6.2141438164017323E+01   +6.1968559404215057E+01   +6.1722626116556263E+01   +6.1406727858207702E+01   +6.0993782498984018E+01   +5.9992169342019523E+01
  +7.0799999999999997E+01   +6.2148183422713785E+01   +6.1711383967933450E+01   +6.2148183422713785E+01   +6.2148181996892639E+01   +6.2148181996892639E+01   +6.2148181996892639E+01   +6.2129946864982131E+01   +6.1957238951747016E+01   +6.1711383967933450E+01   +6.1395538760060553E+01   +6.0981968159248503E+01   +5.9972390507855920E+01
  +7.0849999999999994E+01   +6.2134057875675460E+01   +6.1700127192896232E+01   +6.2134057875675460E+01   +6.2134056448219077E+01   +6.2134056448219077E+01   +6.2134056448219077E+01   +6.2118437359929487E+01   +6.1945903792721310E+01   +6.1700127192896232E+01   +6.1384334025809203E+01   +6.0970128317928705E+01   +5.9952599572709602E+01
  +7.0900000000000006E+01   +6.2119916140243063E+01   +6.1688855794160553E+01   +6.2119916140243063E+01   +6.2119914711151964E+01   +6.2119914711151964E+01   +6.2119914711151964E+01   +6.2106909662624588E+01   +6.1934553926378662E+01   +6.1688855794160553E+01   +6.1373113646781981E+01   +6.0958263017770555E+01   +5.9932796523615202E+01
  +7.0950000000000003E+01   +6.2105758221722162E+01   +6.1677569774419169E+01   +6.2105758221722162E+01   +6.2105756790996885E+01   +6.2105756790996885E+01   +6.2105756790996885E+01   +6.2095363786793804E+01   +6.1923189351987169E+01   +6.1677569774419169E+01   +6.1361877614404534E+01   +6.0946372301345548E+01   +5.9912981347699201E+01
  +7.1000000000000000E+01   +6.2091584125419558E+01   +6.1666269136341960E+01   +6.2091584125419558E+01   +6.2091582693060644E+01   +6.2091582693060637E+01   +6.2091582693060644E+01   +6.2083799746124889E+01   +6.1911810068842129E+01   +6.1666269136341960E+01   +6.1350625920199192E+01   +6.0934456211051568E+01   +5.9893154032179474E+01
  +7.1049999999999997E+01   +6.2077393856643212E+01   +6.1654953882576152E+01   +6.2077393856643212E+01   +6.2077392422651194E+01   +6.2077392422651194E+01   +6.2077392422651194E+01   +6.2072217554267141E+01   +6.1900416076265813E+01   +6.1654953882576152E+01   +6.1339358555784365E+01   +6.0922514789113791E+01   +5.9873314564364833E+01
  +7.1099999999999994E+01   +6.2063187420702263E+01   +6.1643624015746582E+01   +6.2063187420702263E+01   +6.2063185985077673E+01   +6.2063185985077673E+01   +6.2063185985077673E+01   +6.2060617224831546E+01   +6.1889007373607328E+01   +6.1643624015746582E+01   +6.1328075512873923E+01   +6.0910548077585517E+01   +5.9853462931654562E+01
  +7.1150000000000006E+01   +6.2049098494786442E+01   +6.1632279538455975E+01   +6.2049098494786442E+01   +6.2049097084521243E+01   +6.2049097084521250E+01   +6.2049097084521243E+01   +6.2048463975907367E+01   +6.1877583960242433E+01   +6.1632279538455975E+01   +6.1316776783276566E+01   +6.0898556118349035E+01   +5.9833599121537986E+01
