 TIME                                    HW_Temp                                  HW_Flow                                  PVPower                                  PV4HW                                    HeaterHeat                               HeaterPower                              HeaterPerf                               Tank_FlowRate                            Tank_TempOut                             T_mains                                  T_amb                                    GHI                                     
  +4.0899999999999999E+01   +6.0877307516617961E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.0877307516617961E+01   +1.8015109842753169E+01   +2.6425000000000001E+01   +7.6244712957414151E+02
  +4.0950000000000003E+01   +6.0865474456163888E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.0865474456163888E+01   +1.8015042317199608E+01   +2.6414999999999999E+01   +6.9410133914231415E+02
  +4.1000000000000000E+01   +6.0853642291185501E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +6.0853642291185501E+01   +1.8014974795683322E+01   +2.6405000000000001E+01   +6.2671907213250529E+02
  +4.1049999999999997E+01   +4.4999962917785204E+01   +3.8060987188199160E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.3982104924578302E+00   +6.0841750885177170E+01   +1.8014907278204394E+01   +2.6387500000000003E+01   +5.5998298916524777E+02
  +4.1100000000000001E+01   +4.4999969186388178E+01   +7.6121974376398320E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.7977702254325925E+00   +6.0829756566901693E+01   +1.8014839764762911E+01   +2.6362500000000001E+01   +5.0962499999999903E+02
  +4.1149999999999999E+01   +4.4999998021606956E+01   +1.1418296156459478E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +7.1986945251072019E+00   +6.0817713618307288E+01   +1.8014772255358960E+01   +2.6337500000000002E+01   +4.7497500000000099E+02
  +4.1200000000000003E+01   +4.4999997625444969E+01   +1.5224394875279391E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +9.6009704349128864E+00   +6.0805666074797259E+01   +1.8014704749992632E+01   +2.6312500000000000E+01   +4.4032499999999806E+02
  +4.1250000000000000E+01   +4.4999997028074525E+01   +1.9030493594099308E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.2004606154723835E+01   +6.0793609736191726E+01   +1.8014637248664009E+01   +2.6287500000000001E+01   +4.0567500000000001E+02
  +4.1299999999999997E+01   +4.4999996205264274E+01   +2.2836592312919223E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.4409606347542502E+01   +6.0781538359289137E+01   +1.8014569751373170E+01   +2.6262500000000003E+01   +3.7102500000000202E+02
  +4.1350000000000001E+01   +4.4999995079544028E+01   +2.6642691031739140E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.6815978027566235E+01   +6.0769443207841739E+01   +1.8014502258120221E+01   +2.6237500000000001E+01   +3.3637499999999909E+02
  +4.1399999999999999E+01   +4.4999993680590755E+01   +3.0448789750558785E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.9223731627813784E+01   +6.0757312453193599E+01   +1.8014434768905236E+01   +2.6212500000000002E+01   +3.0172500000000105E+02
  +4.1450000000000003E+01   +4.4999991835851574E+01   +3.4254888469378706E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.1632882230212761E+01   +6.0745130086037463E+01   +1.8014367283728308E+01   +2.6187500000000000E+01   +2.6707499999999806E+02
  +4.1500000000000000E+01   +4.4999989428090650E+01   +3.8060987188198617E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.4043451937850417E+01   +6.0732874063716615E+01   +1.8014299802589512E+01   +2.6162500000000001E+01   +2.3242500000000001E+02
  +4.1549999999999997E+01   +4.4999993271051729E+01   +4.1867085907018534E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.6455473148747409E+01   +6.0720524721837037E+01   +1.8014232325488951E+01   +2.6137500000000003E+01   +2.1523500000000004E+02
  +4.1600000000000001E+01   +4.4999997774994391E+01   +4.5673184625838445E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.8868931741097665E+01   +6.0708121816544008E+01   +1.8014164852426696E+01   +2.6112500000000001E+01   +2.1550500000000005E+02
  +4.1649999999999999E+01   +4.4999997105551053E+01   +4.9479283344658093E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.1283802911271295E+01   +6.0695704298322525E+01   +1.8014097383402842E+01   +2.6087500000000002E+01   +2.1577500000000003E+02
  +4.1700000000000003E+01   +4.4999995937257786E+01   +5.3285382063478018E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.3700108870554807E+01   +6.0683254376690499E+01   +1.8014029918417478E+01   +2.6062500000000000E+01   +2.1604500000000004E+02
  +4.1750000000000000E+01   +4.4999994083353819E+01   +5.7091480782297921E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.6117879205718232E+01   +6.0670744634085018E+01   +1.8013962457470686E+01   +2.6037500000000001E+01   +2.1631500000000003E+02
  +4.1799999999999997E+01   +4.4999991291479702E+01   +6.0897579501117846E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.8537162008650256E+01   +6.0658133928485292E+01   +1.8013895000562560E+01   +2.6012500000000003E+01   +2.1658500000000001E+02
  +4.1850000000000001E+01   +4.4999987226993412E+01   +6.4703678219937757E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.0958033136773253E+01   +6.0645361792769044E+01   +1.8013827547693172E+01   +2.5987500000000001E+01   +2.1685500000000005E+02
  +4.1899999999999999E+01   +4.4999997530301691E+01   +6.8509776938757412E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.3380512282206233E+01   +6.0632461667368155E+01   +1.8013760098862619E+01   +2.5962500000000002E+01   +2.1712500000000000E+02
  +4.1950000000000003E+01   +4.4999996414891150E+01   +7.2315875657577322E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.5804501972425562E+01   +6.0619508746120488E+01   +1.8013692654070990E+01   +2.5937500000000000E+01   +2.1739500000000004E+02
  +4.2000000000000000E+01   +4.4999994346433887E+01   +7.6121974376397233E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.8230050638665752E+01   +6.0606483243953143E+01   +1.8013625213318367E+01   +2.5912500000000001E+01   +2.1766500000000002E+02
  +4.2049999999999997E+01   +4.5000005798465928E+01   +7.3573482452641713E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.6629804221034767E+01   +6.0593341096815927E+01   +1.8013557776604834E+01   +2.5890000000000001E+01   +2.1478500000000037E+02
  +4.2100000000000001E+01   +4.5000008400113501E+01   +7.1024990528886207E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.5028729984941421E+01   +6.0580029306699529E+01   +1.8013490343930485E+01   +2.5870000000000005E+01   +2.0875499999999985E+02
  +4.2149999999999999E+01   +4.5000011685544244E+01   +6.8476498605130871E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.3426868391941071E+01   +6.0566505297494480E+01   +1.8013422915295404E+01   +2.5850000000000001E+01   +2.0272500000000019E+02
  +4.2200000000000003E+01   +4.5000001781814781E+01   +6.5928006681375336E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.1824156865465859E+01   +6.0552785579190278E+01   +1.8013355490699681E+01   +2.5829999999999998E+01   +1.9669499999999968E+02
  +4.2250000000000000E+01   +4.5000002267595789E+01   +6.3379514757619823E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +4.0220513086581221E+01   +6.0538972589760967E+01   +1.8013288070143393E+01   +2.5810000000000002E+01   +1.9066500000000002E+02
  +4.2299999999999997E+01   +4.5000003095222965E+01   +6.0831022833864310E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.8615861628491004E+01   +6.0525118865579728E+01   +1.8013220653626632E+01   +2.5789999999999999E+01   +1.8463500000000036E+02
  +4.2350000000000001E+01   +4.5000004266412994E+01   +5.8282530910108790E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.7010216081091087E+01   +6.0511202309552885E+01   +1.8013153241149485E+01   +2.5770000000000007E+01   +1.7860499999999985E+02
  +4.2399999999999999E+01   +4.5000005775723949E+01   +5.5734038986353454E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.5403584231093319E+01   +6.0497203779856299E+01   +1.8013085832712040E+01   +2.5750000000000000E+01   +1.7257500000000019E+02
  +4.2450000000000003E+01   +4.5000007610211931E+01   +5.3185547062597948E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.3795968197152654E+01   +6.0483107606956722E+01   +1.8013018428314378E+01   +2.5729999999999997E+01   +1.6654499999999967E+02
  +4.2500000000000000E+01   +4.5000009749491994E+01   +5.0637055138842427E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +3.2187364754790032E+01   +6.0468902017675354E+01   +1.8012951027956593E+01   +2.5710000000000004E+01   +1.6051500000000004E+02
  +4.2549999999999997E+01   +4.5000018049209551E+01   +4.6847581304289243E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.9788670646089582E+01   +6.0454588695201068E+01   +1.8012883631638765E+01   +2.5689999999999998E+01   +1.4962500000000091E+02
  +4.2600000000000001E+01   +4.5000021666194897E+01   +4.3058107469736072E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.7388410942715257E+01   +6.0440176994495694E+01   +1.8012816239360987E+01   +2.5670000000000005E+01   +1.3387499999999957E+02
  +4.2649999999999999E+01   +4.5000025343421306E+01   +3.9268633635183164E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.4986564254327668E+01   +6.0425681761813159E+01   +1.8012748851123341E+01   +2.5650000000000002E+01   +1.1812500000000047E+02
  +4.2700000000000003E+01   +4.5000029121170599E+01   +3.5479159800629986E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.2583104091828929E+01   +6.0411123068518876E+01   +1.8012681466925919E+01   +2.5629999999999995E+01   +1.0237499999999912E+02
  +4.2750000000000000E+01   +4.5000032374905345E+01   +3.1689685966076812E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +2.0178006285115817E+01   +6.0396524494064849E+01   +1.8012614086768799E+01   +2.5610000000000003E+01   +8.6625000000000014E+01
  +4.2799999999999997E+01   +4.5000035571525927E+01   +2.7900212131523638E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.7771251967339428E+01   +6.0381911879708227E+01   +1.8012546710652071E+01   +2.5590000000000003E+01   +7.0875000000000909E+01
  +4.2850000000000001E+01   +4.5002459194310738E+01   +2.4110738296970457E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.6481392584640122E+04   +3.3227741144482334E+03   +4.9601302058715309E+00   +1.5285160239839222E+01   +6.0586343840566407E+01   +1.8012479338575830E+01   +2.5570000000000000E+01   +5.5124999999999574E+01
  +4.2899999999999999E+01   +4.5004482041226773E+01   +2.0321264462417552E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.6155040067910128E+04   +3.3551212722255163E+03   +4.8150389871547183E+00   +1.2770593058657067E+01   +6.0963873750103694E+01   +1.8012411970540153E+01   +2.5550000000000001E+01   +3.9375000000000455E+01
  +4.2950000000000003E+01   +4.5004509689456093E+01   +1.6531790627864375E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.5829126562768461E+04   +3.3890675998032034E+03   +4.6706434019731171E+00   +1.0311820912124894E+01   +6.1286086111443829E+01   +1.8012344606545128E+01   +2.5530000000000001E+01   +2.3624999999999119E+01
  +4.3000000000000000E+01   +4.5004461818185149E+01   +1.2742316793311200E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.5498008696357627E+04   +3.4253892183230396E+03   +4.5244517822725063E+00   +7.8975342856013491E+00   +6.1563184797051818E+01   +1.8012277246590848E+01   +2.5510000000000002E+01   +7.8750000000000000E+00
  +4.3049999999999997E+01   +4.5003706392588299E+01   +1.1468085113980059E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.5162423877156878E+04   +3.4642440769738141E+03   +4.3768346553622699E+00   +7.0688706207385676E+00   +6.1801676157660765E+01   +1.8012209890677383E+01   +2.5487500000000001E+01   +0.0000000000000000E+00
  +4.3100000000000001E+01   +4.5002734827435724E+01   +1.0193853434648922E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.4641224670966651E+04   +3.4835178014249150E+03   +4.2029997138599242E+00   +6.2541900693153982E+00   +6.2004849514181544E+01   +1.8012142538804842E+01   +2.5462500000000002E+01   +0.0000000000000000E+00
  +4.3149999999999999E+01   +4.5002248790365812E+01   +8.9196217553178752E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.4044200882282325E+04   +3.4936887209154656E+03   +4.0198774575524840E+00   +5.4510938396149609E+00   +6.2176170889032967E+01   +1.8012075190973295E+01   +2.5437500000000000E+01   +0.0000000000000000E+00
  +4.3200000000000003E+01   +4.5002117634728940E+01   +7.6453900759867359E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.3460512404506349E+04   +3.5047411232824784E+03   +3.8406580059828674E+00   +4.6571655889428145E+00   +6.2320150090130234E+01   +1.8012007847182836E+01   +2.5412500000000001E+01   +0.0000000000000000E+00
  +4.3250000000000000E+01   +4.5001995202881787E+01   +6.3711583966555994E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.2890431161237029E+04   +3.5167580086319363E+03   +3.6654301427398388E+00   +3.8703942265169493E+00   +6.2441082777458739E+01   +1.8011940507433543E+01   +2.5387500000000003E+01   +0.0000000000000000E+00
  +4.3299999999999997E+01   +4.5001882773185670E+01   +5.0969267173244610E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.2334429865381708E+04   +3.5298265526237233E+03   +3.4943443618301471E+00   +3.0892536409956177E+00   +6.2542507157616924E+01   +1.8011873171725515E+01   +2.5362500000000001E+01   +0.0000000000000000E+00
  +4.3350000000000001E+01   +4.5001781335745008E+01   +3.8226950379933236E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.1793186787421431E+04   +3.5440362733180268E+03   +3.3276144834648349E+00   +2.3125273609950723E+00   +6.2627365212188174E+01   +1.8011805840058834E+01   +2.5337500000000002E+01   +0.0000000000000000E+00
  +4.3399999999999999E+01   +4.5001691826014046E+01   +2.5484633586622758E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.1267638592432557E+04   +3.5594746959188860E+03   +3.1655340180965448E+00   +1.5392402755895698E+00   +6.2698127610149164E+01   +1.8011738512433585E+01   +2.5312500000000000E+01   +0.0000000000000000E+00
  +4.3450000000000003E+01   +4.5001615206943200E+01   +1.2742316793311379E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0759050189337215E+04   +3.5762199428936983E+03   +3.0084978003365017E+00   +7.6860814638254482E-01   +6.2756890812465045E+01   +1.8011671188849856E+01   +2.5287500000000001E+01   +0.0000000000000000E+00
  +4.3500000000000000E+01   +6.2805312743547177E+01   +0.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0269103780927555E+04   +3.5943286977235830E+03   +2.8570295832983992E+00   +0.0000000000000000E+00   +6.2805452701331205E+01   +1.8011603869307731E+01   +2.5262500000000003E+01   +0.0000000000000000E+00
