 TIME                                    TempTop                                  TempBottom                               C_Load                                   C_Tmax                                   C_Tmin                                   C_All                                   
  +4.2700000000000003E+01   +2.5870269044664358E+01   +5.6073356592489475E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.2750000000000000E+01   +2.5611644683844847E+01   +5.5823978119722838E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.2799999999999997E+01   +2.5391730311279435E+01   +5.5596293122685623E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.2850000000000001E+01   +2.6317650513690914E+01   +5.5681202528911271E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.2899999999999999E+01   +2.8302776390285437E+01   +5.6059608058417091E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.2950000000000003E+01   +3.0298534905889731E+01   +5.6446489103347375E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3000000000000000E+01   +3.2319506888492910E+01   +5.6835502796555453E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3049999999999997E+01   +3.4356599022738799E+01   +5.7215316672435009E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3100000000000001E+01   +3.6379775258567477E+01   +5.7574618544819558E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3149999999999999E+01   +3.8369082428995497E+01   +5.7909502618675795E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3200000000000003E+01   +4.0317794176237598E+01   +5.8219614250124721E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3250000000000000E+01   +4.2224753973799949E+01   +5.8506242718452775E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3299999999999997E+01   +4.4088242147517832E+01   +5.8771182579334521E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3350000000000001E+01   +4.5905838399049109E+01   +5.9016846758962657E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3399999999999999E+01   +4.7674239052445159E+01   +5.9246408114575111E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3450000000000003E+01   +4.9389014764868499E+01   +5.9463975950961135E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3500000000000000E+01   +5.1044300172827818E+01   +5.9674815119635028E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3549999999999997E+01   +5.2626644300771360E+01   +5.9887139535884906E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3600000000000001E+01   +5.4142543849187220E+01   +6.0115087763248475E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3649999999999999E+01   +5.5593183794482847E+01   +6.0374923117317465E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3700000000000003E+01   +5.6956133637839486E+01   +6.0684011620012569E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3750000000000000E+01   +5.8212540201742620E+01   +6.1060543404193794E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3799999999999997E+01   +5.9363018701898717E+01   +6.1514501807478808E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3850000000000001E+01   +6.0459201127704965E+01   +6.2034114328041873E+01   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00   +1.0000000000000000E+00
  +4.3899999999999999E+01   +6.0838102579242559E+01   +6.2222164550162688E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.3950000000000003E+01   +6.0817504365201415E+01   +6.2210929712225216E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4000000000000000E+01   +6.0796917869903794E+01   +6.2199690769000533E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4049999999999997E+01   +6.0776343790730550E+01   +6.2188448095770461E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4100000000000001E+01   +6.0755783573879697E+01   +6.2177202441440990E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4149999999999999E+01   +6.0735237913596691E+01   +6.2165954180479815E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4200000000000003E+01   +6.0714706753724727E+01   +6.2154703313443292E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4250000000000000E+01   +6.0694190038336600E+01   +6.2143449840856874E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4299999999999997E+01   +6.0673687711733677E+01   +6.2132193763215525E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4350000000000001E+01   +6.0653199718444839E+01   +6.2120935080984047E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4399999999999999E+01   +6.0632726003225486E+01   +6.2109673794597477E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4450000000000003E+01   +6.0612266511056546E+01   +6.2098409904461398E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4500000000000000E+01   +6.0591821187143438E+01   +6.2087143410952308E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4549999999999997E+01   +6.0571389976915071E+01   +6.2075874314417931E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4600000000000001E+01   +6.0550972826022857E+01   +6.2064602615177556E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4649999999999999E+01   +6.0530569680339738E+01   +6.2053328313522378E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4700000000000003E+01   +6.0510180485959154E+01   +6.2042051409715818E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4750000000000000E+01   +6.0489805189194101E+01   +6.2030771903993852E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4799999999999997E+01   +6.0469443736576125E+01   +6.2019489796565317E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4850000000000001E+01   +6.0449096074854367E+01   +6.2008205087612247E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4899999999999999E+01   +6.0428762150994572E+01   +6.1996917777290207E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.4950000000000003E+01   +6.0408441912178148E+01   +6.1985627865728553E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5000000000000000E+01   +6.0388135305801200E+01   +6.1974335353030810E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5049999999999997E+01   +6.0367842279473571E+01   +6.1963040239274939E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5100000000000001E+01   +6.0347562781017871E+01   +6.1951742524513648E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5149999999999999E+01   +6.0327296758468584E+01   +6.1940442208774726E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5200000000000003E+01   +6.0307044160071058E+01   +6.1929139292061294E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5250000000000000E+01   +6.0286804934280639E+01   +6.1917833774352168E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5299999999999997E+01   +6.0266579029761665E+01   +6.1906525655602096E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5350000000000001E+01   +6.0246366395386602E+01   +6.1895214935739162E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5399999999999999E+01   +6.0226166980235078E+01   +6.1883901614660438E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5450000000000003E+01   +6.0205980733592980E+01   +6.1872585692230608E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5500000000000000E+01   +6.0185807604951549E+01   +6.1861267168282403E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5549999999999997E+01   +6.0165647544006447E+01   +6.1849946042616970E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5600000000000001E+01   +6.0145500500656851E+01   +6.1838622315004287E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5649999999999999E+01   +6.0125366425004565E+01   +6.1827295985183554E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5700000000000003E+01   +6.0105245267353126E+01   +6.1815967052863563E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5750000000000000E+01   +6.0085136978206890E+01   +6.1804635517723128E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5799999999999997E+01   +6.0065041508270163E+01   +6.1793301379411417E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5850000000000001E+01   +6.0044958808446296E+01   +6.1781964637548370E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5899999999999999E+01   +6.0024888829836812E+01   +6.1770625291725040E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.5950000000000003E+01   +6.0004831523740542E+01   +6.1759283341504002E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6000000000000000E+01   +5.9984786841652728E+01   +6.1747938786419709E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6049999999999997E+01   +5.9964754735264172E+01   +6.1736591625978861E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6100000000000001E+01   +5.9944735156460375E+01   +6.1725241859660763E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6149999999999999E+01   +5.9924728057320650E+01   +6.1713889486917687E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6200000000000003E+01   +5.9904733390117286E+01   +6.1702534507175237E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6250000000000000E+01   +5.9884751107314713E+01   +6.1691176919832699E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6299999999999997E+01   +5.9864781161568615E+01   +6.1679816724263397E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6350000000000001E+01   +5.9844823505725110E+01   +6.1668453919815029E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6399999999999999E+01   +5.9824878092819894E+01   +6.1657088505810037E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6450000000000003E+01   +5.9804944876077421E+01   +6.1645720481545936E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6500000000000000E+01   +5.9785023808910069E+01   +6.1634349846295649E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6549999999999997E+01   +5.9765114844917292E+01   +6.1622976599307847E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6600000000000001E+01   +5.9745217937884831E+01   +6.1611600739807294E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6649999999999999E+01   +5.9725333041783841E+01   +6.1600222266995182E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6700000000000003E+01   +5.9705460110770126E+01   +6.1588841180049428E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6750000000000000E+01   +5.9685599099183307E+01   +6.1577457478125027E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6799999999999997E+01   +5.9665749961545998E+01   +6.1566071160354376E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6850000000000001E+01   +5.9645912652563013E+01   +6.1554682225847593E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6899999999999999E+01   +5.9626087127120570E+01   +6.1543290673692830E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.6950000000000003E+01   +5.9606273340285483E+01   +6.1531896502956570E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7000000000000000E+01   +5.9586471247304388E+01   +6.1520499712683979E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7049999999999997E+01   +5.9566680803602907E+01   +6.1509100301899181E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7100000000000001E+01   +5.9546901964784915E+01   +6.1497698269605579E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7149999999999999E+01   +5.9527134686631726E+01   +6.1486293614786170E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7200000000000003E+01   +5.9507378925101314E+01   +6.1474886336403827E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7250000000000000E+01   +5.9487634636327556E+01   +6.1463476433401596E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7299999999999997E+01   +5.9467901776619442E+01   +6.1452063904703024E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7350000000000001E+01   +5.9448180302460308E+01   +6.1440648749212414E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7399999999999999E+01   +5.9428470170507090E+01   +6.1429230965815144E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7450000000000003E+01   +5.9408771337589542E+01   +6.1417810553377933E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
  +4.7500000000000000E+01   +5.9389083760709475E+01   +6.1406387510749163E+01   +1.0000000000000000E+00   +1.0000000000000000E+00   +0.0000000000000000E+00   +0.0000000000000000E+00
